"start";"end";"today";"username";"site_id";"location";"_location_latitude";"_location_longitude";"_location_altitude";"_location_precision";"photo_1";"photo_2";"photo_3";"photo_4";"photo_5";"photo_6";"photo_6_002";"photo_6_001";"anvil_type";"anvil_type/stone";"anvil_type/wood";"hammer_material";"hammer_material/stone";"hammer_material/wood";"fragmentation";"weight_g";"length_mm_max";"length_mm_25";"length_mm_50";"length_mm_75";"width_mm_max";"width_mm_25";"width_mm_50";"width_mm_75";"THICKNESS";"debris_at_site";"debris_at_site/almendra";"debris_at_site/hermit_crabs";"debris_at_site/halloween_crabs";"debris_at_site/coconuts";"debris_at_site/marine_snail";"debris_at_site/river_snail";"debris_at_site/bactris_fruit";"debris_at_site/other_processed_item";"debris_at_site/astrocaryum";"site_type_size";"site_type_persistence";"Anvil_surface_inclination_degrees";"Substrate_surface_inclination_degrees";"Horizontal_distance_to_nearest_water_cm";"Vertical_distance_to_nearest_water_cm";"Horizontal_distance_to_nearest";"Is_nearest_tree_almendra";"Is_nearest_tree_almendra/yes";"Is_nearest_tree_almendra/no";"site_location";"site_location/beach";"site_location/stream_bank";"site_location/in_tree";"site_location/other";"site_location/forest";"site_location/option_6";"comments";"camera_at_site";"name_of_camera_trap";"ID";"What_is_the_name_of_this_site";"LOCATION";"_LOCATION_latitude";"_LOCATION_longitude";"_LOCATION_altitude";"_LOCATION_precision";"Record_your_current_location";"_Record_your_current_location_latitude";"_Record_your_current_location_longitude";"_Record_your_current_location_altitude";"_Record_your_current_location_precision";"Photo_1";"Photo_2";"Photo_3";"What_type_of_anvil";"What_type_of_anvil/stone";"What_type_of_anvil/wood";"Photo_4";"What_is_hammer_material";"What_is_hammer_material/stone";"What_is_hammer_material/wooden";"Photo_5";"Fragmentation_Pattern";"Photo_6";"ANVIL";"ANVIL/stone";"ANVIL/wood";"HAMMER";"HAMMER/stone";"HAMMER/wooden";"LENGTH_001";"FRAGMENTATION";"LENGTH_001_001";"WEIGHT";"Type_of_Debris_at_Site";"Type_of_Debris_at_Site/almendras";"Type_of_Debris_at_Site/shells";"Type_of_Debris_at_Site/halloween_crab";"Type_of_Debris_at_Site/coconut";"Type_of_Debris_at_Site/marine_snail";"Type_of_Debris_at_Site/freshwater_sna";"Type_of_Debris_at_Site/other__see_com";"LENGTH";"Site_Type";"WIDTH";"Enter_a_date_and_time";"DEBRIS_AT_SITE";"DEBRIS_AT_SITE/ALMENDRAS";"DEBRIS_AT_SITE/SHELLS";"DEBRIS_AT_SITE/HCRABS";"DEBRIS_AT_SITE/COCO";"DEBRIS_AT_SITE/MARlNE_SNAIL";"DEBRIS_AT_SITE/FRESHWATER_SNA_1";"DEBRIS_AT_SITE/NUT";"DEBRIS_AT_SITE/OTHER_PROC_ITE_1";"DEBRIS_AT_SITE/RIVER_SNAIL";"DEBRIS_AT_SITE/OTHER_PROC_ITE";"SITE_TYPE";"SITE_LOCATION";"SITE_LOCATION/beach";"SITE_LOCATION/stream_bank";"SITE_LOCATION/in_tree";"SITE_LOCATION/in_stream";"SITE_LOCATION/other";"Comments";"COMMENTS";"CAMERA_AT_SITE";"Name_of_Camera_Trap";"hardness_1_hld";"hammerstone_shape";"hammerstone_shape/spheroid";"hammerstone_shape/ovate";"hammerstone_shape/retangular";"hammerstone_shape/irregular";"hammerstone_shape/undetermined";"hardness_2_hld";"hardness_3_hld";"site_type";"hardness_4_hld";"What_is_site_type";"hardness_5_hld";"hardness_6_hld";"hardness_7_hld";"hardness_8_hld";"hardness_9_hld";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2021-07-18T16:56:38.111-05:00";"2021-07-19T10:16:58.687-05:00";"2021-07-18";"Brendan Barrett";"T02";"7.2809239353837265 -81.82038165356425 19.594970703125 0.0";"7.2809239353837265";"-81.82038165356425";"19.594970703125";"0.0";"1626645423092.jpg";"1626645440129.jpg";"1626645469433.jpg";"1626645478715.jpg";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"276.0";"101";"";"";"";"82";"";"";"";"26";"marine_snail";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"retangular";"0";"0";"1";"0";"0";"";"";"";"";"1";"";"";"";"";"";"106637606";"0403315d-bc13-4e14-b6fc-b2feb480f141";"2021-07-25T11:32:43";"";"";"submitted_via_web";"bjb5009";"vjuEJyy69SyMQXjDtoj5Jv";"";"11"
"2021-07-18T16:42:19.518-05:00";"2021-07-25T06:32:35.622-05:00";"2021-07-18";"Brendan Barrett";"T01";"7.2808269 -81.8203168 9.112683073821781 4.748";"7.2808269";"-81.8203168";"9.112683073821781";"4.748";"1626644603040.jpg";"1626644629177.jpg";"1626644640477.jpg";"1626645001616.jpg";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"111.0";"63";"";"";"";"37";"";"";"";"29";"marine_snail";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"0";"Far out";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"retangular";"0";"0";"1";"0";"0";"";"";"";"";"1";"";"";"";"";"";"106989264";"356df9a5-e354-45b7-8f9e-9a7e323b86fa";"2021-07-27T22:13:28";"";"";"submitted_via_web";"bjb5009";"vjuEJyy69SyMQXjDtoj5Jv";"";"12"
"2021-07-19T09:53:47.624-05:00";"2021-07-25T06:33:01.720-05:00";"2021-07-19";"Brendan Barrett";"T01";"7.268006852781582 -81.81959319590533 109.328857421875 0.0";"7.268006852781582";"-81.81959319590533";"109.328857421875";"0.0";"1626706483591.jpg";"1626706499020.jpg";"1626706519677.jpg";"1626706534229.jpg";"1626706551273.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"461.0";"141";"";"";"";"105";"";"";"";"49";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ovate";"0";"1";"0";"0";"0";"";"";"";"";"2";"";"";"";"";"";"106989267";"2ada938b-cbc1-41a3-af19-8438ea8f5f74";"2021-07-27T22:13:32";"";"";"submitted_via_web";"bjb5009";"vjuEJyy69SyMQXjDtoj5Jv";"";"13"
"2021-07-19T19:09:54.083-05:00";"2022-01-14T13:05:31.732-05:00";"2021-07-19";"Brendan Barrett";"";"";"";"";"";"";"1626739942962.jpg";"";"";"";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"refit";"2.0";"5";"5";"5";"5";"5";"5";"5";"5";"0";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"1";"";"";"";"";"";"135819442";"053b9e42-43d6-4a07-a3e1-bf81ed6a9d6a";"2022-01-14T18:05:51";"";"";"submitted_via_web";"bjb5009";"vjuEJyy69SyMQXjDtoj5Jv";"";"14"
"2022-01-06T12:02:08.908-05:00";"2022-01-08T12:37:28.654-05:00";"2022-01-06";"Brendan Barrett";"T01";"7.2688802 -81.8202128 22.8304443359375 4.593";"7.2688802";"-81.8202128";"22.8304443359375";"4.593";"1641488553957.jpg";"1641488567894.jpg";"1641488580669.jpg";"1641488589940.jpg";"1641488603603.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"314.0";"80";"58";"80";"52";"69";"54";"70";"66";"45";"marine_snail hermit_crabs";"0";"1";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"0";"Suspected single use in intertidal, New coastal prey species, hardness=505hl";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"retangular";"0";"0";"1";"0";"0";"";"";"";"";"1";"";"";"";"";"";"135827712";"118dd77e-7b91-4d46-a07c-8f14d770fc0b";"2022-01-14T18:56:17";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"15"
"2022-01-06T12:07:56.856-05:00";"2022-01-09T21:36:31.479-05:00";"2022-01-06";"Brendan Barrett";"T02";"7.2689373 -81.8202201 21.91961669921875 4.978";"7.2689373";"-81.8202201";"21.91961669921875";"4.978";"1641488895149.jpg";"1641488908349.jpg";"1641488917432.jpg";"1641488941901.jpg";"1641488958221.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"311.0";"80";"52";"80";"67";"78";"53";"79";"69";"47";"hermit_crabs almendra";"1";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"0";"Hammer collected";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ovate";"0";"1";"0";"0";"0";"";"";"";"";"1";"";"";"";"";"";"135827755";"873b8513-0f49-441e-9ac4-3647498218a0";"2022-01-14T18:56:37";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"16"
"2022-01-07T15:17:37.726-05:00";"2022-01-08T10:08:43.729-05:00";"2022-01-07";"Brendan Barrett";"T01";"7.2823051 -81.8197959 53.4208984375 8.457";"7.2823051";"-81.8197959";"53.4208984375";"8.457";"1641586721885.jpg";"1641586735498.jpg";"1641586752786.jpg";"1641586765022.jpg";"1641586781688.jpg";"1641586863398.jpg";"1641587389298.jpg";"";"stone";"1";"0";"stone";"1";"0";"refit";"0.0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"0";"Furthest from Tool Site so far";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"1";"";"";"";"";"";"135827791";"48a5c7d1-c93b-4797-ac55-4c3c7e224491";"2022-01-14T18:57:00";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"17"
"2022-01-07T15:46:38.855-05:00";"2022-01-15T12:24:33.051-05:00";"2022-01-07";"Brendan Barrett";"T02";"7.2791316 -81.8205787 46.06787109375 9.677";"7.2791316";"-81.8205787";"46.06787109375";"9.677";"1641588424388.jpg";"1641588437042.jpg";"1641588449240.jpg";"1641588463464.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"452";"105";"91";"101";"76";"95";"71";"95";"66";"46";"other_processed_item hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"0";"Hermit crab debris";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"1";"";"";"";"";"";"135827859";"68a6a85b-e46a-4eba-a425-8f5663ea75d6";"2022-01-14T18:57:39";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"18"
"2022-01-08T11:07:16.294-05:00";"2022-01-08T12:42:11.255-05:00";"2022-01-08";"Brendan Barrett";"T01";"7.2682553 -81.8192193 21.17578125 3.9";"7.2682553";"-81.8192193";"21.17578125";"3.9";"1641658405995.jpg";"1641658442070.jpg";"1641658459011.jpg";"1641658478499.jpg";"1641658501946.jpg";"1641658522240.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"239.0";"111";"65";"106";"77";"92";"39";"78";"76";"65";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"irregular";"0";"0";"0";"1";"0";"";"";"";"";"1";"";"";"";"";"";"135827910";"86bfaeb7-e1d4-414b-8363-faa08152e655";"2022-01-14T18:57:55";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"19"
"2022-01-08T11:20:22.001-05:00";"2022-01-08T11:24:47.371-05:00";"2022-01-08";"Brendan Barrett";"T02";"7.2682553 -81.8192193 21.17578125 3.9";"7.2682553";"-81.8192193";"21.17578125";"3.9";"1641658852650.jpg";"1641658868817.jpg";"1641658895285.jpg";"1641658909452.jpg";"1641658925365.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"402.0";"121";"77";"101";"95";"104";"93";"104";"90";"78";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"1";"";"";"";"";"";"135827960";"b922a308-2c9d-48db-84f2-6df31b687f77";"2022-01-14T18:58:16";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"20"
"2022-01-08T11:29:42.350-05:00";"2022-01-08T11:37:19.363-05:00";"2022-01-08";"Brendan Barrett";"T03";"7.2682553 -81.8192193 21.17578125 3.9";"7.2682553";"-81.8192193";"21.17578125";"3.9";"1641659403494.jpg";"1641659417629.jpg";"1641659433193.jpg";"1641659446728.jpg";"1641659464499.jpg";"1641659533740.jpg";"1641659800218.jpg";"1641659819019.jpg";"stone";"1";"0";"stone";"1";"0";"whole";"855.0";"204";"64";"199";"161";"102";"89";"94";"64";"55";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"Wear on both sides";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"2";"";"";"";"";"";"135828012";"204c4414-deb8-4cb7-975a-afab9a4895de";"2022-01-14T18:58:36";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"21"
"2022-01-08T12:53:59.597-05:00";"2022-01-08T12:58:19.001-05:00";"2022-01-08";"Brendan Barrett";"T05";"7.2682553 -81.8192193 21.17578125 3.9";"7.2682553";"-81.8192193";"21.17578125";"3.9";"1641664459021.jpg";"1641664470963.jpg";"1641664482791.jpg";"1641664498870.jpg";"1641664522769.jpg";"1641664533173.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"162.0";"70";"45";"70";"60";"58";"49";"58";"53";"31";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ovate";"0";"1";"0";"0";"0";"";"";"";"";"2";"";"";"";"";"";"135829469";"9a6c2d40-8cd9-4f0a-ba99-aa0ad46d5769";"2022-01-14T19:06:59";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"22"
"2022-01-08T15:17:26.192-05:00";"2022-01-08T15:21:53.701-05:00";"2022-01-08";"Brendan Barrett";"T06";"7.2729538 -81.8219297 27.471435546875 13.813";"7.2729538";"-81.8219297";"27.471435546875";"13.813";"1641673069495.jpg";"1641673093923.jpg";"1641673107234.jpg";"1641673121634.jpg";"1641673144523.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"229.0";"85";"50";"84";"68";"69";"56";"69";"45";"45";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"1";"";"";"";"";"";"135829544";"a8ae17af-fbb1-458c-8e30-8df17150fdc6";"2022-01-14T19:07:35";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"23"
"2022-01-08T15:24:53.197-05:00";"2022-01-08T15:33:34.390-05:00";"2022-01-08";"Brendan Barrett";"T07";"7.2728502 -81.8219654 39.07147216796875 5.817";"7.2728502";"-81.8219654";"39.07147216796875";"5.817";"1641673552634.jpg";"1641673587907.jpg";"1641673602088.jpg";"1641673613760.jpg";"1641673626042.jpg";"1641673638728.jpg";"1641673658089.jpg";"";"stone";"1";"0";"stone";"1";"0";"whole";"200.0";"109";"75";"101";"77";"108";"90";"107";"73";"52";"halloween_crabs";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"1";"";"";"";"";"";"135836338";"2ce0ffeb-a1f6-485a-8682-d9067e993a04";"2022-01-14T19:56:17";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"24"
"2022-01-08T15:55:48.195-05:00";"2022-01-09T19:51:45.585-05:00";"2022-01-08";"Brendan Barrett";"T08";"7.268856 -81.819892 21.08349609375 5.732";"7.268856";"-81.819892";"21.08349609375";"5.732";"1641675389828.jpg";"1641675398059.jpg";"1641675417690.jpg";"1641675431000.jpg";"1641675446501.jpg";"1641675501440.jpg";"1641675536223.jpg";"";"wood";"0";"1";"stone";"1";"0";"incomplete_refit";"0.0";"141";"100";"128";"121";"103";"89";"103";"72";"48";"almendra hermit_crabs coconuts halloween_crabs";"1";"1";"1";"1";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"in_tree";"0";"0";"1";"0";"0";"0";"Known site";"yes";"Unknown";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"3";"";"";"";"";"";"135836484";"bf89b671-ef79-48ea-beac-bacfbf1380c8";"2022-01-14T19:56:48";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"25"
"2022-01-08T16:15:02.691-05:00";"2022-01-08T16:25:06.011-05:00";"2022-01-08";"Brendan Barrett";"T09a";"7.2682278 -81.819402 24.5457763671875 5.487";"7.2682278";"-81.819402";"24.5457763671875";"5.487";"1641676570223.jpg";"1641676586765.jpg";"1641676599383.jpg";"1641676614605.jpg";"1641676714862.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"794.0";"125";"76";"125";"115";"81";"67";"82";"67";"50";"almendra hermit_crabs";"1";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"Almendra debris both sides ";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"2";"";"";"";"";"";"135836662";"f30fccab-6530-4872-8371-777aa5a9db21";"2022-01-14T19:57:21";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"26"
"2022-01-08T16:25:19.564-05:00";"2022-01-08T16:30:18.139-05:00";"2022-01-08";"Brendan Barrett";"T09b";"7.2682373 -81.8194177 29.60821533203125 4.533";"7.2682373";"-81.8194177";"29.60821533203125";"4.533";"1641677188986.jpg";"1641677203593.jpg";"1641677217614.jpg";"1641677229697.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"159.0";"78";"35";"76";"69";"42";"33";"48";"33";"38";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"Possible frag of T09b";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"2";"";"";"";"";"";"135836778";"af046de7-17f2-47aa-8bca-e10ac63f2784";"2022-01-14T19:57:45";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"27"
"2022-01-08T16:31:40.492-05:00";"2022-01-08T16:36:15.599-05:00";"2022-01-08";"Brendan Barrett";"T09c";"7.2682196 -81.8193607 34.90423583984375 4.805";"7.2682196";"-81.8193607";"34.90423583984375";"4.805";"1641677536954.jpg";"1641677547052.jpg";"1641677595429.jpg";"1641677625259.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"refit";"71.0";"65";"58";"65";"64";"40";"35";"39";"38";"30";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"Refit with of T09b";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"2";"";"";"";"";"";"135836860";"9986896b-de8a-4a27-890b-28566d022c16";"2022-01-14T19:58:02";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"28"
"2022-01-08T16:36:39.590-05:00";"2022-01-08T16:41:44.886-05:00";"2022-01-08";"Brendan Barrett";"T09d";"7.2682755 -81.8194108 20.7366943359375 4.276";"7.2682755";"-81.8194108";"20.7366943359375";"4.276";"1641677831430.jpg";"1641677841194.jpg";"1641677854433.jpg";"1641677867320.jpg";"1641677905880.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"280.0";"118";"52";"120";"81";"62";"33";"57";"49";"40";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"2";"";"";"";"";"";"135836909";"ea6f0c70-3533-4c88-9eee-248493bb5da9";"2022-01-14T19:58:20";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"29"
"2022-01-08T17:01:59.282-05:00";"2022-01-08T17:06:12.465-05:00";"2022-01-08";"Brendan Barrett";"T11";"7.2683249 -81.8194748 44.3607177734375 4.818";"7.2683249";"-81.8194748";"44.3607177734375";"4.818";"1641679353772.jpg";"1641679373588.jpg";"1641679393524.jpg";"1641679461615.jpg";"1641679481885.jpg";"1641679500591.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"incomplete_refit";"0.0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"Highly fragmented ";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"2";"";"";"";"";"";"135836979";"f38e5f64-a1ff-4041-9721-4e2cbbbfd89d";"2022-01-14T19:58:41";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"30"
